state_scid,school_name,district,county,locale,charter,magnet,title_1,num_students,pct_erw_benchmark_met_12,pct_math_benchmark_met_12,pct_erw_benchmark_met_11,pct_math_benchmark_met_11,pct_both_benchmarks_met_12,pct_both_benchmarks_11,free_reduced_lunch,sat_participation_rate
48705734830089.0,Will C. Wood High,Vacaville Unified,Solano County,Suburb: Small,No,No,Yes,1728.0,72.95,54.1,82.56,61.63,47.54,58.14,0.48148148148148145,0.27296587926509186
29663570112367.0,William & Marian Ghidotti High,Nevada Joint Union High,Nevada County,Town: Distant,No,No,No,163.0,100.0,100.0,100.00,96.3,100.0,96.3,0.3128834355828221,0.7468354430379747
43694274335428.0,William C. Overfelt High,East Side Union High,Santa Clara County,City: Large,No,Yes,Yes,1388.0,50.38,31.58,51.15,31.54,24.81,28.08,0.6974063400576369,0.5745614035087719
19642460100081.0,William J. (Pete) Knight High,Antelope Valley Union High,Los Angeles County,Suburb: Large,No,No,Yes,2919.0,67.47,30.12,42.23,17.74,27.71,16.8,0.7564234326824255,0.5930576070901034
19651361933902.0,William S. Hart High,William S. Hart Union High,Los Angeles County,Suburb: Large,No,No,Yes,2243.0,86.06,70.67,89.07,77.6,66.83,75.41,0.3958983504235399,0.35707762557077627
19734451939925.0,William Workman High,Hacienda la Puente Unified,Los Angeles County,Suburb: Large,No,No,Yes,1003.0,36.89,18.93,30.19,23.4,15.53,18.11,0.8384845463609173,0.919921875
6616220637504.0,Williams Junior/Senior High,Williams Unified,Colusa County,Town: Distant,No,No,Yes,615.0,37.93,3.45,59.38,37.5,0.0,31.25,0.9121951219512195,0.3652694610778443
23656232335487.0,Willits High,Willits Unified,Mendocino County,Town: Remote,No,No,Yes,423.0,72.22,38.89,62.50,46.88,33.33,37.5,0.557919621749409,0.273224043715847
43696664338950.0,Willow Glen High,San Jose Unified,Santa Clara County,City: Large,No,No,No,1703.0,83.93,63.39,74.72,53.61,62.5,51.11,0.367586611861421,0.5770171149144254
11626611132851.0,Willows High,Willows Unified,Glenn County,Town: Distant,No,No,Yes,466.0,51.85,22.22,80.00,56.67,18.52,50.0,0.6115879828326181,0.24152542372881355
36678500102830.0,Wilmer Amina Carter High,Rialto Unified,San Bernardino County,Suburb: Large,No,No,Yes,2361.0,55.49,30.06,48.65,25.48,25.43,23.36,0.7988140618382041,0.6013925152306353
19647251939875.0,Wilson High,Long Beach Unified,Los Angeles County,City: Large,No,Yes,No,3704.0,54.84,31.15,56.90,29.16,29.51,27.74,0.5777537796976242,0.8480938416422288
49753584930228.0,Windsor High,Windsor Unified,Sonoma County,Suburb: Large,No,No,No,1656.0,86.43,56.43,91.50,66.67,53.57,64.05,0.4613526570048309,0.3560145808019441
57727025738505.0,Winters High,Winters Joint Unified,Yolo County,Town: Fringe,No,No,Yes,469.0,77.42,51.61,76.00,60.0,51.61,56.0,0.5778251599147122,0.2557077625570776
30736503030285.0,Woodbridge High,Irvine Unified,Orange County,City: Large,No,No,Yes,2413.0,95.63,87.77,97.78,96.3,86.46,94.81,0.21052631578947367,0.41687552213868
31669283130176.0,Woodcreek High,Roseville Joint Union High,Placer County,City: Midsize,No,No,No,2135.0,91.76,82.97,94.03,83.58,80.22,83.08,0.18594847775175644,0.3620037807183365
54767945436282.0,Woodlake High,Woodlake Unified,Tulare County,Town: Fringe,No,No,Yes,682.0,68.18,27.27,69.64,41.07,27.27,37.5,0.8284457478005866,0.2653061224489796
57727105738802.0,Woodland Senior High,Woodland Joint Unified,Yolo County,Suburb: Small,No,No,Yes,1310.0,63.27,40.82,74.24,43.94,37.76,40.91,0.5694656488549619,0.24587706146926536
19647331939859.0,Woodrow Wilson Senior High,Los Angeles Unified,Los Angeles County,City: Large,No,Yes,Yes,1411.0,51.15,12.64,36.21,19.31,12.07,16.21,0.9312544294826365,0.7508090614886731
41690624138053.0,Woodside High,Sequoia Union High,San Mateo County,Suburb: Large,No,No,Yes,1922.0,80.79,59.6,89.74,76.41,58.28,75.38,0.34079084287200834,0.3844444444444444
43694274330015.0,Yerba Buena High,East Side Union High,Santa Clara County,City: Large,No,Yes,Yes,1784.0,75.5,50.33,53.41,38.96,49.01,32.97,0.6311659192825112,0.6065573770491803
7617540737809.0,Ygnacio Valley High,Mt. Diablo Unified,Contra Costa County,Suburb: Large,No,No,Yes,1285.0,61.18,35.29,68.63,41.18,32.94,37.25,0.6949416342412451,0.23488773747841105
30666470119404.0,Yorba Linda High,Placentia-Yorba Linda Unified,Orange County,Suburb: Large,No,Yes,No,1802.0,88.79,80.37,95.54,91.52,78.04,89.73,0.12652608213096558,0.49491525423728816
20764142030013.0,Yosemite High,Yosemite Unified,Madera County,Rural: Fringe,No,No,Yes,631.0,82.0,48.0,94.12,78.43,46.0,78.43,0.4722662440570523,0.36200716845878134
47705164739207.0,Yreka High,Yreka Union High,Siskiyou County,Town: Distant,No,No,Yes,605.0,75.61,58.54,90.63,62.5,53.66,62.5,0.5272727272727272,0.2693726937269373
51714645139001.0,Yuba City High,Yuba City Unified,Sutter County,City: Small,No,No,Yes,1873.0,85.71,51.95,73.26,65.12,51.95,61.63,0.6860651361452216,0.20098643649815043
36679593638509.0,Yucaipa High,Yucaipa-Calimesa Joint Unified,San Bernardino County,Suburb: Large,No,No,Yes,2866.0,79.3,59.47,86.76,70.1,56.83,66.67,0.471039776692254,0.33153846153846156
36677773638616.0,Yucca Valley High,Morongo Unified,San Bernardino County,Town: Distant,No,No,No,1350.0,79.45,46.58,92.50,60.0,46.58,60.0,0.6570370370370371,0.1819645732689211
